row_id,text,label,source,original_label
843,tell me the price of bananas at whole foods this week,UNKNOWN,CLINC OOS Dataset (test),oos
288,i am hot n horny and willing i live local to you - text a reply to hear strt back from me p per msg netcollex ltdhelpdesk: reply stop to end,SPAM,UCI SMS Spam Collection,spam
2928,"i need to leave some feedback, can i get some help?",FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
1941,cfan you help me speak to customer service?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
532,is it possible to earn something?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
2926,can you help me to check the early exit fees?,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
1054,chnge data on pro account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
3344,i need to add a person to my bank account,UNKNOWN,CLINC OOS Dataset (test),oos
2651,am i connected to wifi,UNKNOWN,CLINC OOS Dataset (test),oos
1134,"i have to contact customer support, help me",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
3385,remind me what my weight loss goals are,UNKNOWN,CLINC OOS Dataset (test),oos
2996,i want help to see ur allowed payment options,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
1077,i try to check what shipment methods are there,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
3327,help me seeing in which situations can i ask for refunds,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
3156,help to see ur accepted payment emthods,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
1326,how can i get in touch with customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1826,i have to inform of an issje with a sign-up,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
681,"auction round . the highest bid is now . next maximum bid is . to bid, send bids e. g. (to bid ) to . good luck.",SPAM,UCI SMS Spam Collection,spam
3058,tell me where i can get more information on getting a job at the post office,UNKNOWN,CLINC OOS Dataset (test),oos
3189,where can i unsubscribe to your company newsletter?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
3176,"tddnewsletteremc.co.uk (more games from thedailydraw) dear helen, dozens of free games - with great prizeswith..",SPAM,UCI SMS Spam Collection,spam
3148,i need assistance to inform of a problem with payments,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
2814,"england v macedonia - dont miss the goals/team news. txt ur national team to eg england to try:wales, scotland txt/ú. poboxoxwwq",SPAM,UCI SMS Spam Collection,spam
3051,edit info on accunt,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
138,canceling platinum account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
2557,is it possible to check the early termination charges?,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
2379,win urgent! your mobile number has been awarded with a prize guaranteed call from land line. claim valid hrs only ppm,SPAM,UCI SMS Spam Collection,spam
3116,i don't know what to do to call customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1684,free for st week! no nokia tone ur mob every week just txt nokia to get txting and tell ur mates. zed pobox wwq normp/tone,SPAM,UCI SMS Spam Collection,spam
1042,i try to see at what time i can reach customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1171,i have got to see the eta of purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
918,help me to make a customer claim,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
190,look up articles on car washing at home,UNKNOWN,CLINC OOS Dataset (test),oos
3331,can uhelp me taking a quick look at bill,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2535,sms. ac sptv: the new jersey devils and the detroit red wings play ice hockey. correct or incorrect? end? reply end sptv,SPAM,UCI SMS Spam Collection,spam
2990,there is an issue setting up my delivery address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
1062,i need help to retrieve my pass,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
85,i want help to modify purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
442,"i am trying to find the shipping period, i need help",FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
1657,how do i talk with customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
710,need to speak to customere assistance,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2248,what does it mean to be an alpha male,UNKNOWN,CLINC OOS Dataset (train),oos
2842,how do i check at what time i can call customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1268,which actors have played more than comic book character,UNKNOWN,CLINC OOS Dataset (test),oos
3316,see at what time i can call customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
836,can i check how long it takes for the deilvery to arrive,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
2888,want to funk up ur fone with a weekly new tone reply tonesu this text. the original n best. tones gbp network operator rates apply,SPAM,UCI SMS Spam Collection,spam
998,you are a winner you have been specially selected to receive cash or a award. speak to a live operator to claim call am-pm. cost p,SPAM,UCI SMS Spam Collection,spam
1855,sexy singles are waiting for you! text your age followed by your gender as wither m or f e.g.f. for gay men text your age followed by a g. e.g.g.,SPAM,UCI SMS Spam Collection,spam
560,i don't know what to do to contact customer assistance,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1297,help me speak with somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1239,is my computer free from viruses,UNKNOWN,CLINC OOS Dataset (test),oos
316,will you block non-kid friendly shows,UNKNOWN,CLINC OOS Dataset (train),oos
1693,i have got to see what delivery methods you offer,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
3029,: kick off a new season with wks free goals news to ur mobile! txt ur club name to eg villa to,SPAM,UCI SMS Spam Collection,spam
1176,sign me up for the slack employment forum,UNKNOWN,CLINC OOS Dataset (test),oos
1485,where can i buy some products?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
1195,i try to check in which cases can i ask for a refund,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
3400,for sale - arsenal dartboard. good condition but no doubles or trebles!,SPAM,UCI SMS Spam Collection,spam
2677,are semitic languages harder to learn than arabic languages,UNKNOWN,CLINC OOS Dataset (train),oos
2776,i want assistance seeing the withdrawal penalties,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
2837,get bill fromdavid miller,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
2623,i need information about my premium account cancellation,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
1429,what's the proper subject verb order in japanese,UNKNOWN,CLINC OOS Dataset (test),oos
17,want assistance contacting customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1479,"our dating service has been asked contact u by someone shy! call now all will be revealed. pobox, m uz p",SPAM,UCI SMS Spam Collection,spam
1993,"i want to speak with customedr assistance, help me",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1799,could i speak to a live agent?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2729,look up local repair shops that work on vacuum cleaners,UNKNOWN,CLINC OOS Dataset (test),oos
1545,"i need to see in which cases can i request refunds, help me",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
865,well done england! get the official poly ringtone or colour flag on yer mobile! text tone or flag to now! opt-out txt eng stop. box wwx .,SPAM,UCI SMS Spam Collection,spam
3062,i dont know how i can write an opinion for a product,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
2921,what brand of earphones is the best reviewed of,UNKNOWN,CLINC OOS Dataset (validation),oos
2662,how to check what hours i can reach customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1157,help me to lodge a consumer complaint,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
135,you have won a guaranteed award or even cashto claim ur award call free on () stop getstop on php. rg jx,SPAM,UCI SMS Spam Collection,spam
2284,urgent! please call from landline. your abta complimentary tenerife holiday or cash await collection sae tcs box cwwx ppm,SPAM,UCI SMS Spam Collection,spam
1128,i don't know how i can check my compensation status,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
1796,i want help to download the invoice,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
1163,show me how long it takes for the article to arrive,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
3368,do you want a new video phone? anytime any network mins inclusive video calls and downloads per week free deltomorrow call or reply now,SPAM,UCI SMS Spam Collection,spam
2563,please call our customer service representative on between am-pm as you have won a guaranteed cash or prize!,SPAM,UCI SMS Spam Collection,spam
1392,i don't know what i need to do to request rebates,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
964,"i have put my old address by mistake, how can i update it?",FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
2617,time my next run at the boston marathon,UNKNOWN,CLINC OOS Dataset (test),oos
2754,i need help checking when my package is gonna arrive,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
3261,freemsg: txt: call to no: claim your reward of hours talk time to use from your phone now! subscribegbp/mnth inc hrs stop?txtstop,SPAM,UCI SMS Spam Collection,spam
342,change details on premium account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
1761,contact agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
663,how can i switch an item of order ?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
1167,help me seeing at what time i can contact customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1433,question about a pin code reset,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
1567,can i sign up to the corporate newsletter?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
3430,i need assistance to chat with a human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1011,what's the best price on a gray xl ll bean men's parka,UNKNOWN,CLINC OOS Dataset (test),oos
